Squad,Time,Comp,Round,Day,Venue,Result,GF,GA,penfor,penagainst,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Shooting_Standard_Gls,Shooting_Standard_Sh,Shooting_Standard_Sot,Shooting_Standard_Sot_Pct,Shooting_Standard_G_perSh,Shooting_Standard_G_perSot,Shooting_Standard_Dist,Shooting_Standard_Fk,Shooting_Standard_Pk,Shooting_Standard_Pkatt,Shooting_Expected_Npxg,Shooting_Expected_Npxg_perSh,Shooting_Expected_G_Xg,Shooting_Expected_Np_G_Xg,Keeper_Performance_Sota,Keeper_Performance_Ga,Keeper_Performance_Saves,Keeper_Performance_Save_Pct,Keeper_Performance_Cs,Keeper_Performance_Psxg,Keeper_Performance_Psxg_Plus_per,Keeper_Pkatt,Keeper_Pka,Keeper_Pksv,Keeper_Pkm,Keeper_Launched_Cmp,Keeper_Launched_Att,Keeper_Launched_Cmp_Pct,Keeper_Passes_Att,Keeper_Passes_Thr,Keeper_Passes_Launch_Pct,Keeper_Passes_Avglen,Keeper_Att,Keeper_Launch_Pct,Keeper_Avglen,Keeper_Crosses_Opp,Keeper_Crosses_Stp,Keeper_Crosses_Stp_Pct,Keeper_Sweeper_No_Opa,Keeper_Sweeper_Avgdist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp_Pct,Passing_Total_Totdist,Passing_Total_Prgdist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp_Pct,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp_Pct,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp_Pct,Passing_Ast,Passing_Xag,Passing_Xa,Passing_Kp,Passing_One_Third,Passing_Ppa,Passing_Crspa,Passing_Prgp,Passing_Types_Live,Passing_Types_Dead,Passing_Types_Fk,Passing_Types_Tb,Passing_Types_Sw,Passing_Types_Crs,Passing_Types_Ti,Passing_Types_Ck,Passing_Types_In,Passing_Types_Out,Passing_Types_Str,Passing_Types_Outcomes_Off,Passing_Types_Outcomes_Blocks,Gca_Sca,Gca_Passlive,Gca_Passdead,Gca_To,Gca_Sh,Gca_Fld,Gca_Def,Gca_Gca,Defense_Tackles_Tkl,Defense_Tackles_Tklw,Defense_Tackles_Def_3Rd,Defense_Tackles_Mid_3Rd,Defense_Tackles_Att_3Rd,Defense_Challenges_Tkl,Defense_Challenges_Att,Defense_Challenges_Tkl_Pct,Defense_Challenges_Lost,Defense_Blocks,Defense_Blocks_Sh,Defense_Blocks_Pass,Defense_Int,Defense_Tkl_Plus_Int,Defense_Clr,Defense_Err,Possession_Touches,Possession_Touches_Def_Pen,Possession_Touches_Def_3Rd,Possession_Touches_Mid_3Rd,Possession_Touches_Att_3Rd,Possession_Touches_Att_Pen,Possession_Touches_Live,Possession_Take_Ons_Att,Possession_Take_Ons_Succ,Possession_Take_Ons_Succ_Pct,Possession_Take_Ons_Tkld,Possession_Take_Ons_Tkld_Pct,Possession_Carries,Possession_Carries_Totdist,Possession_Carries_Prgdist,Possession_Carries_Prgc,Possession_Carries_One_Third,Possession_Carries_Cpa,Possession_Carries_Mis,Possession_Carries_Dis,Possession_Receiving_Rec,Possession_Receiving_Prgr,Misc_Performance_Crdy,Misc_Performance_Crdr,Misc_Performance_2Crdy,Misc_Performance_Fls,Misc_Performance_Fld,Misc_Performance_Off,Misc_Performance_Pkwon,Misc_Performance_Pkcon,Misc_Performance_Og,Misc_Performance_Recov,Misc_Won,Misc_Lost,Misc_Won_Pct,Date
Fiorentina,20:45,Serie A,Matchweek 25,Sat,Home,W,2.0,1.0,0,0,Milan,2.1,0.9,48.0,40410.0,Cristiano Biraghi,4-3-3,Marco Di Bello,2.0,15.0,6.0,40.0,0.07,0.17,16.4,1.0,1.0,1.0,1.4,0.09,-0.1,-0.4,6.0,1.0,5.0,83.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,33.3,24.0,3.0,33.3,36.3,5.0,80.0,54.0,10.0,0.0,0.0,3.0,22.3,308.0,401.0,76.8,5998.0,2414.0,114.0,135.0,84.4,130.0,149.0,87.2,51.0,88.0,58.0,1.0,1.2,1.3,12.0,23.0,9.0,2.0,40.0,348.0,53.0,15.0,0.0,5.0,25.0,20.0,11.0,6.0,2.0,0.0,0.0,10.0,29.0,17.0,4.0,3.0,1.0,4.0,0.0,4.0,14.0,7.0,8.0,5.0,1.0,8.0,17.0,47.1,9.0,10.0,0.0,10.0,8.0,22,18.0,0.0,503.0,46.0,159.0,204.0,145.0,28.0,502.0,23.0,9.0,39.1,7.0,30.4,294.0,2019.0,779.0,15.0,9.0,5.0,12.0,12.0,305.0,40.0,3.0,0.0,0.0,12.0,16.0,0.0,1.0,0.0,0.0,50.0,16.0,12.0,57.1,2023-03-04
Fiorentina,21:00,Conf Lg,Round of 16,Thu,Home,W,1.0,0.0,0,0,tr Sivasspor,2.2,0.7,62.0,16255.0,Cristiano Biraghi,4-3-3,Enea Jorgji,1.0,21.0,5.0,23.8,0.05,0.2,14.6,0.0,0.0,0.0,2.2,0.11,-1.2,-1.2,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.0,4.0,50.0,17.0,2.0,23.5,28.1,7.0,0.0,20.3,9.0,0.0,0.0,2.0,17.3,412.0,523.0,78.8,8236.0,3042.0,136.0,172.0,79.1,209.0,237.0,88.2,60.0,95.0,63.2,0.0,2.0,2.0,16.0,49.0,13.0,3.0,75.0,471.0,52.0,10.0,3.0,8.0,40.0,22.0,12.0,3.0,9.0,0.0,0.0,7.0,37.0,27.0,5.0,0.0,4.0,1.0,0.0,1.0,18.0,10.0,7.0,8.0,3.0,9.0,11.0,81.8,2.0,6.0,2.0,4.0,6.0,24,12.0,0.0,630.0,36.0,128.0,316.0,195.0,40.0,630.0,25.0,13.0,52.0,7.0,28.0,446.0,2759.0,1526.0,26.0,11.0,10.0,15.0,7.0,408.0,75.0,5.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,68.0,23.0,17.0,57.5,2023-03-09
Fiorentina,15:00,Serie A,Matchweek 26,Sun,Away,W,2.0,0.0,0,0,Cremonese,1.7,1.8,53.0,11506.0,Cristiano Biraghi,4-2-3-1,Matteo Marcenaro,2.0,10.0,3.0,30.0,0.2,0.67,15.1,1.0,0.0,0.0,1.7,0.17,0.3,0.3,5.0,0.0,5.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,37.5,30.0,9.0,40.0,37.7,8.0,50.0,41.8,12.0,0.0,0.0,2.0,26.3,344.0,480.0,71.7,6829.0,2715.0,144.0,175.0,82.3,145.0,183.0,79.2,52.0,103.0,50.5,2.0,1.3,1.5,7.0,20.0,7.0,0.0,32.0,423.0,54.0,12.0,4.0,9.0,13.0,27.0,6.0,5.0,1.0,0.0,3.0,13.0,19.0,14.0,3.0,0.0,1.0,1.0,0.0,4.0,22.0,10.0,10.0,11.0,1.0,13.0,18.0,72.2,5.0,14.0,5.0,9.0,2.0,24,28.0,0.0,609.0,74.0,272.0,213.0,126.0,22.0,609.0,23.0,9.0,39.1,13.0,56.5,352.0,1872.0,902.0,18.0,12.0,6.0,10.0,8.0,340.0,31.0,2.0,0.0,0.0,17.0,9.0,3.0,0.0,0.0,0.0,63.0,27.0,13.0,67.5,2023-03-12
Fiorentina,20:45,Conf Lg,Round of 16,Thu,Away,W,4.0,1.0,0,0,tr Sivasspor,1.8,0.2,64.0,17864.0,Giacomo Bonaventura,4-3-3,Nikola Dabanović,3.0,18.0,9.0,50.0,0.17,0.33,17.8,0.0,0.0,0.0,1.8,0.12,1.2,1.2,2.0,1.0,1.0,50.0,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,1.0,7.0,14.3,19.0,5.0,21.1,30.3,8.0,37.5,38.9,4.0,2.0,50.0,0.0,12.3,408.0,503.0,81.1,7588.0,2620.0,150.0,171.0,87.7,205.0,235.0,87.2,39.0,73.0,53.4,2.0,1.1,0.7,13.0,40.0,9.0,4.0,60.0,456.0,47.0,13.0,0.0,5.0,21.0,16.0,8.0,1.0,7.0,0.0,0.0,5.0,32.0,18.0,5.0,5.0,2.0,1.0,1.0,5.0,20.0,11.0,8.0,7.0,5.0,5.0,9.0,55.6,4.0,8.0,0.0,8.0,9.0,29,7.0,0.0,609.0,38.0,137.0,346.0,135.0,31.0,609.0,22.0,14.0,63.6,7.0,31.8,443.0,2856.0,1506.0,29.0,19.0,8.0,21.0,6.0,403.0,60.0,2.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,63.0,23.0,21.0,52.3,2023-03-16
Fiorentina,15:00,Serie A,Matchweek 27,Sun,Home,W,1.0,0.0,0,0,Lecce,1.2,0.5,59.0,34604.0,Cristiano Biraghi,4-2-3-1,Rosario Abisso,0.0,18.0,3.0,16.7,0.0,0.0,18.3,0.0,0.0,0.0,1.2,0.07,-1.2,-1.2,2.0,0.0,2.0,100.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,5.0,12.0,41.7,34.0,2.0,32.4,31.4,4.0,25.0,32.3,12.0,1.0,8.3,1.0,14.7,420.0,526.0,79.8,7852.0,2948.0,181.0,203.0,89.2,174.0,201.0,86.6,55.0,85.0,64.7,0.0,1.2,0.9,17.0,36.0,7.0,3.0,45.0,457.0,67.0,22.0,0.0,8.0,19.0,39.0,1.0,0.0,0.0,0.0,2.0,14.0,34.0,25.0,3.0,1.0,2.0,2.0,1.0,0.0,19.0,10.0,9.0,4.0,6.0,9.0,13.0,69.2,4.0,13.0,4.0,9.0,6.0,25,13.0,1.0,645.0,58.0,241.0,222.0,191.0,21.0,645.0,24.0,10.0,41.7,10.0,41.7,318.0,1825.0,973.0,18.0,18.0,4.0,16.0,11.0,417.0,44.0,1.0,0.0,0.0,14.0,19.0,2.0,0.0,0.0,0.0,63.0,20.0,12.0,62.5,2023-03-19
Fiorentina,18:00,Serie A,Matchweek 28,Sat,Away,W,1.0,0.0,0,0,Inter,1.1,2.8,41.0,73576.0,Giacomo Bonaventura,4-2-3-1,Fabio Maresca,1.0,19.0,3.0,15.8,0.05,0.33,18.9,0.0,0.0,0.0,1.1,0.06,-0.1,-0.1,3.0,0.0,3.0,100.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,25.0,36.0,26.0,2.0,61.5,42.7,11.0,81.8,55.9,25.0,0.0,0.0,1.0,11.7,275.0,373.0,73.7,5495.0,1904.0,109.0,131.0,83.2,105.0,130.0,80.8,53.0,95.0,55.8,0.0,0.7,0.6,16.0,19.0,9.0,1.0,36.0,322.0,51.0,12.0,0.0,6.0,17.0,19.0,8.0,3.0,4.0,0.0,0.0,7.0,33.0,27.0,2.0,1.0,2.0,1.0,0.0,1.0,11.0,6.0,4.0,7.0,0.0,6.0,18.0,33.3,12.0,15.0,6.0,9.0,6.0,17,36.0,0.0,502.0,78.0,180.0,231.0,102.0,20.0,502.0,20.0,8.0,40.0,10.0,50.0,242.0,1667.0,917.0,23.0,17.0,5.0,10.0,10.0,273.0,35.0,3.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,58.0,17.0,22.0,43.6,2023-04-01
Fiorentina,21:00,Coppa Italia,Semi-finals,Wed,Away,W,2.0,0.0,0,0,Cremonese,0.0,0.0,61.0,0.0,Cristiano Biraghi,4-2-3-1,Maurizio Mariani,2.0,24.0,11.0,45.8,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-05
Fiorentina,14:30,Serie A,Matchweek 29,Sat,Home,D,1.0,1.0,0,0,Spezia,1.0,0.7,66.0,35863.0,Cristiano Biraghi,4-2-3-1,Federico Dionisi,0.0,19.0,4.0,21.1,0.0,0.0,19.1,2.0,0.0,0.0,1.0,0.05,-1.0,-1.0,3.0,1.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,1.0,5.0,20.0,26.0,7.0,19.2,29.3,9.0,0.0,17.1,9.0,1.0,11.1,1.0,11.8,406.0,530.0,76.6,7220.0,2507.0,161.0,190.0,84.7,201.0,232.0,86.6,32.0,79.0,40.5,0.0,0.7,1.5,14.0,29.0,15.0,5.0,52.0,445.0,85.0,28.0,1.0,2.0,41.0,38.0,8.0,3.0,3.0,0.0,0.0,11.0,33.0,23.0,4.0,2.0,1.0,3.0,0.0,0.0,16.0,7.0,5.0,8.0,3.0,9.0,23.0,39.1,14.0,11.0,0.0,11.0,7.0,23,10.0,0.0,621.0,46.0,150.0,250.0,229.0,42.0,621.0,29.0,16.0,55.2,8.0,27.6,337.0,2344.0,1312.0,27.0,19.0,8.0,13.0,11.0,405.0,52.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,39.0,12.0,13.0,48.0,2023-04-08
Fiorentina,21:00,Conf Lg,Quarter-finals,Thu,Away,W,4.0,1.0,0,0,pl Lech Poznań,2.2,0.5,49.0,41609.0,Cristiano Biraghi,4-3-3,Irfan Peljto,4.0,21.0,6.0,28.6,0.19,0.67,16.3,0.0,0.0,0.0,2.2,0.11,1.8,1.8,2.0,1.0,1.0,50.0,0.0,0.2,-0.8,0.0,0.0,0.0,0.0,4.0,15.0,26.7,33.0,4.0,39.4,35.2,2.0,100.0,50.0,8.0,1.0,12.5,0.0,14.5,392.0,482.0,81.3,7642.0,2148.0,147.0,165.0,89.1,191.0,215.0,88.8,50.0,92.0,54.3,1.0,1.7,0.9,17.0,18.0,8.0,4.0,35.0,443.0,38.0,7.0,0.0,5.0,15.0,22.0,5.0,0.0,5.0,0.0,1.0,5.0,35.0,25.0,2.0,2.0,5.0,0.0,1.0,6.0,13.0,10.0,7.0,5.0,1.0,3.0,8.0,37.5,5.0,19.0,4.0,15.0,6.0,19,10.0,0.0,594.0,53.0,187.0,297.0,123.0,32.0,594.0,18.0,6.0,33.3,11.0,61.1,428.0,2561.0,1280.0,24.0,18.0,11.0,9.0,2.0,390.0,34.0,1.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,55.0,13.0,10.0,56.5,2023-04-13
Fiorentina,20:45,Serie A,Matchweek 30,Mon,Home,D,1.0,1.0,0,0,Atalanta,1.9,0.5,61.0,29628.0,Nikola Milenković,4-1-4-1,Marco Guida,1.0,17.0,6.0,35.3,0.0,0.0,21.1,1.0,1.0,1.0,1.2,0.07,-0.9,-1.2,1.0,1.0,0.0,0.0,0.0,0.7,-0.3,0.0,0.0,0.0,0.0,6.0,13.0,46.2,34.0,6.0,23.5,33.5,8.0,62.5,51.5,9.0,0.0,0.0,4.0,27.6,433.0,544.0,79.6,8389.0,2785.0,167.0,190.0,87.9,186.0,214.0,86.9,70.0,108.0,64.8,0.0,0.5,0.7,12.0,35.0,5.0,3.0,37.0,490.0,54.0,19.0,2.0,5.0,26.0,20.0,5.0,1.0,4.0,0.0,0.0,12.0,30.0,18.0,4.0,4.0,1.0,3.0,0.0,1.0,18.0,11.0,10.0,6.0,2.0,9.0,24.0,37.5,15.0,8.0,0.0,8.0,6.0,24,19.0,0.0,671.0,55.0,196.0,314.0,168.0,17.0,670.0,32.0,17.0,53.1,12.0,37.5,411.0,2516.0,1223.0,20.0,20.0,1.0,21.0,8.0,427.0,36.0,1.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,58.0,19.0,14.0,57.6,2023-04-17
Fiorentina,18:45,Conf Lg,Quarter-finals,Thu,Home,L,2.0,3.0,0,0,pl Lech Poznań,2.0,1.9,49.0,23110.0,Cristiano Biraghi,4-3-3,Rade Obrenović,2.0,17.0,7.0,41.2,0.12,0.29,17.1,0.0,0.0,0.0,2.0,0.12,0.0,0.0,3.0,3.0,0.0,33.3,0.0,2.6,-0.4,1.0,1.0,0.0,0.0,15.0,32.0,46.9,42.0,2.0,64.3,44.6,6.0,83.3,54.2,7.0,2.0,28.6,0.0,7.0,241.0,346.0,69.7,5389.0,2094.0,65.0,87.0,74.7,121.0,152.0,79.6,48.0,88.0,54.5,1.0,1.7,1.2,12.0,26.0,4.0,1.0,29.0,289.0,56.0,18.0,2.0,3.0,19.0,23.0,5.0,1.0,4.0,0.0,1.0,9.0,29.0,18.0,3.0,2.0,1.0,5.0,0.0,2.0,13.0,10.0,6.0,5.0,2.0,7.0,16.0,43.8,9.0,9.0,2.0,7.0,9.0,22,8.0,0.0,425.0,42.0,126.0,164.0,144.0,24.0,425.0,14.0,7.0,50.0,5.0,35.7,264.0,1454.0,629.0,17.0,7.0,5.0,13.0,8.0,239.0,29.0,4.0,0.0,0.0,17.0,14.0,1.0,0.0,1.0,0.0,43.0,24.0,20.0,54.5,2023-04-20
Fiorentina,15:00,Serie A,Matchweek 31,Sun,Away,L,2.0,3.0,0,0,Monza,1.3,1.5,55.0,13118.0,Cristiano Biraghi,4-2-3-1,Juan Sacchi,2.0,10.0,5.0,50.0,0.2,0.4,17.1,0.0,0.0,0.0,1.3,0.13,0.7,0.7,5.0,3.0,3.0,60.0,0.0,1.6,-0.4,1.0,1.0,0.0,0.0,6.0,7.0,85.7,24.0,4.0,25.0,30.7,5.0,20.0,30.0,10.0,0.0,0.0,1.0,23.0,364.0,452.0,80.5,7395.0,2693.0,143.0,169.0,84.6,159.0,186.0,85.5,59.0,83.0,71.1,2.0,1.0,1.3,7.0,33.0,6.0,3.0,42.0,397.0,55.0,17.0,0.0,9.0,19.0,26.0,3.0,1.0,2.0,0.0,0.0,8.0,18.0,15.0,2.0,0.0,0.0,1.0,0.0,3.0,21.0,12.0,5.0,14.0,2.0,5.0,13.0,38.5,8.0,8.0,3.0,5.0,7.0,28,7.0,0.0,549.0,38.0,116.0,296.0,147.0,29.0,549.0,19.0,8.0,42.1,9.0,47.4,316.0,1888.0,1042.0,27.0,14.0,9.0,19.0,9.0,360.0,41.0,3.0,0.0,0.0,15.0,16.0,0.0,0.0,1.0,1.0,42.0,7.0,12.0,36.8,2023-04-23
Fiorentina,21:00,Coppa Italia,Semi-finals,Thu,Home,D,0.0,0.0,0,0,Cremonese,0.0,0.0,54.0,0.0,Cristiano Biraghi,4-3-3,Livio Marinelli,0.0,13.0,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-04-27
Fiorentina,18:00,Serie A,Matchweek 32,Sun,Home,W,5.0,0.0,0,0,Sampdoria,1.7,0.4,67.0,30602.0,Cristiano Biraghi,4-2-3-1,Antonio Giua,5.0,23.0,10.0,43.5,0.22,0.5,19.2,0.0,0.0,0.0,1.7,0.08,3.3,3.3,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,25.0,3.0,28.0,31.1,3.0,100.0,56.3,2.0,0.0,0.0,0.0,5.0,503.0,598.0,84.1,9334.0,2670.0,203.0,224.0,90.6,215.0,241.0,89.2,70.0,102.0,68.6,5.0,1.5,0.5,17.0,32.0,4.0,0.0,47.0,545.0,48.0,9.0,1.0,4.0,24.0,24.0,11.0,3.0,4.0,0.0,5.0,5.0,38.0,29.0,1.0,3.0,2.0,0.0,3.0,10.0,17.0,14.0,2.0,10.0,5.0,3.0,8.0,37.5,5.0,3.0,1.0,2.0,12.0,29,8.0,0.0,685.0,44.0,165.0,355.0,176.0,27.0,685.0,23.0,12.0,52.2,5.0,21.7,356.0,2218.0,1261.0,36.0,18.0,9.0,11.0,7.0,500.0,47.0,2.0,0.0,0.0,14.0,7.0,5.0,0.0,0.0,0.0,58.0,15.0,16.0,48.4,2023-04-30
Fiorentina,18:00,Serie A,Matchweek 33,Wed,Away,D,3.0,3.0,0,0,Salernitana,1.9,1.1,53.0,17868.0,Cristiano Biraghi,4-3-3,Ivan Pezzuto,3.0,12.0,3.0,25.0,0.25,1.0,13.0,1.0,0.0,0.0,1.9,0.15,1.1,1.1,3.0,3.0,0.0,33.3,0.0,1.5,-1.5,1.0,1.0,0.0,0.0,8.0,16.0,50.0,32.0,4.0,43.8,36.4,2.0,100.0,63.5,4.0,0.0,0.0,0.0,11.0,304.0,419.0,72.6,6011.0,1961.0,101.0,126.0,80.2,170.0,208.0,81.7,29.0,71.0,40.8,2.0,1.5,0.5,8.0,21.0,10.0,6.0,29.0,367.0,52.0,19.0,1.0,2.0,17.0,24.0,3.0,2.0,0.0,0.0,0.0,6.0,21.0,15.0,2.0,1.0,1.0,2.0,0.0,6.0,16.0,11.0,3.0,8.0,5.0,6.0,13.0,46.2,7.0,8.0,0.0,8.0,3.0,19,9.0,0.0,503.0,40.0,143.0,252.0,114.0,22.0,503.0,12.0,7.0,58.3,2.0,16.7,284.0,1632.0,835.0,13.0,12.0,4.0,8.0,11.0,301.0,29.0,5.0,0.0,0.0,15.0,17.0,0.0,0.0,1.0,0.0,56.0,20.0,17.0,54.1,2023-05-03
Fiorentina,18:00,Serie A,Matchweek 34,Sun,Away,L,0.0,1.0,0,0,Napoli,1.1,2.0,53.0,46522.0,Giacomo Bonaventura,4-2-3-1,Matteo Marchetti,0.0,15.0,3.0,20.0,0.0,0.0,15.8,0.0,0.0,0.0,1.1,0.08,-1.1,-1.1,3.0,1.0,1.0,100.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,20.0,30.0,49.0,5.0,28.6,29.5,12.0,50.0,45.7,3.0,0.0,0.0,3.0,16.6,421.0,514.0,81.9,8095.0,2839.0,158.0,172.0,91.9,186.0,218.0,85.3,61.0,95.0,64.2,0.0,1.0,1.0,13.0,35.0,11.0,5.0,48.0,465.0,46.0,13.0,5.0,7.0,25.0,14.0,5.0,1.0,3.0,0.0,3.0,6.0,29.0,20.0,3.0,1.0,1.0,1.0,3.0,0.0,22.0,14.0,10.0,9.0,3.0,12.0,17.0,70.6,5.0,7.0,1.0,6.0,5.0,27,4.0,1.0,606.0,70.0,190.0,277.0,149.0,27.0,606.0,20.0,12.0,60.0,6.0,30.0,343.0,1800.0,883.0,21.0,12.0,6.0,9.0,6.0,417.0,47.0,0.0,0.0,0.0,15.0,11.0,3.0,0.0,2.0,0.0,51.0,13.0,14.0,48.1,2023-05-07
Fiorentina,21:00,Conf Lg,Semi-finals,Thu,Home,L,1.0,2.0,0,0,ch Basel,1.4,1.1,59.0,34276.0,Cristiano Biraghi,4-3-3,François Letexier,1.0,15.0,3.0,20.0,0.07,0.33,15.2,0.0,0.0,0.0,1.4,0.09,-0.4,-0.4,3.0,2.0,1.0,33.3,0.0,0.8,-1.2,0.0,0.0,0.0,0.0,1.0,2.0,50.0,13.0,2.0,15.4,27.5,5.0,0.0,22.8,10.0,1.0,10.0,5.0,22.6,455.0,560.0,81.3,8701.0,2915.0,191.0,228.0,83.8,187.0,218.0,85.8,67.0,92.0,72.8,1.0,1.4,1.4,14.0,59.0,12.0,5.0,54.0,507.0,53.0,14.0,2.0,9.0,31.0,22.0,9.0,3.0,4.0,0.0,0.0,14.0,28.0,22.0,3.0,1.0,1.0,1.0,0.0,2.0,10.0,7.0,2.0,7.0,1.0,5.0,11.0,45.5,6.0,5.0,0.0,5.0,5.0,15,9.0,0.0,635.0,21.0,88.0,362.0,193.0,22.0,635.0,16.0,9.0,56.3,6.0,37.5,466.0,2707.0,1291.0,25.0,22.0,3.0,11.0,8.0,452.0,53.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,49.0,18.0,17.0,51.4,2023-05-11
Fiorentina,15:00,Serie A,Matchweek 35,Sun,Home,W,2.0,0.0,0,0,Udinese,2.1,0.3,45.0,27383.0,Cristiano Biraghi,4-2-3-1,Daniele Paterna,2.0,18.0,3.0,16.7,0.11,0.67,18.3,2.0,0.0,0.0,2.1,0.12,-0.1,-0.1,1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,50.0,34.0,3.0,50.0,40.1,3.0,33.3,39.3,8.0,0.0,0.0,2.0,19.7,317.0,396.0,80.1,6062.0,2313.0,115.0,133.0,86.5,127.0,141.0,90.1,53.0,81.0,65.4,1.0,1.6,0.5,12.0,23.0,8.0,1.0,31.0,356.0,38.0,14.0,1.0,5.0,13.0,17.0,3.0,0.0,1.0,0.0,2.0,11.0,32.0,18.0,5.0,2.0,2.0,4.0,1.0,4.0,11.0,8.0,2.0,8.0,1.0,4.0,13.0,30.8,9.0,8.0,1.0,7.0,7.0,18,14.0,0.0,497.0,62.0,166.0,193.0,142.0,19.0,497.0,22.0,11.0,50.0,6.0,27.3,197.0,1484.0,767.0,15.0,15.0,2.0,13.0,10.0,313.0,31.0,3.0,1.0,0.0,15.0,14.0,2.0,0.0,0.0,0.0,55.0,10.0,9.0,52.6,2023-05-14
Fiorentina,21:00,Conf Lg,Semi-finals,Thu,Away,W,3.0,1.0,0,0,ch Basel,4.2,0.6,66.0,36000.0,Cristiano Biraghi,4-3-3,Jose Maria,3.0,27.0,11.0,40.7,0.11,0.27,12.7,0.0,0.0,0.0,4.2,0.17,-1.2,-1.2,3.0,1.0,2.0,66.7,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,5.3,22.8,6.0,0.0,26.2,9.0,0.0,0.0,7.0,20.6,646.0,760.0,85.0,12759.0,4009.0,220.0,242.0,90.9,314.0,345.0,91.0,93.0,137.0,67.9,1.0,3.6,2.8,22.0,64.0,19.0,11.0,82.0,697.0,61.0,17.0,1.0,13.0,56.0,21.0,14.0,7.0,5.0,0.0,2.0,13.0,51.0,40.0,5.0,3.0,3.0,0.0,0.0,6.0,13.0,6.0,6.0,5.0,2.0,9.0,19.0,47.4,10.0,9.0,3.0,6.0,14.0,27,15.0,0.0,887.0,35.0,117.0,483.0,291.0,38.0,887.0,22.0,11.0,50.0,9.0,40.9,657.0,4266.0,2079.0,52.0,51.0,4.0,25.0,12.0,638.0,81.0,7.0,0.0,0.0,24.0,15.0,2.0,0.0,0.0,0.0,79.0,21.0,12.0,63.6,2023-05-18
